from_address,to_address,msg_hash,comment_tx,amount,name,cluster_id,cluster_size
EQC0nCAyO-F4tE-9ryBBnZJV3LXWbudingF7c9gxxqH3tZNY,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,aMixrcRwxz7hnqSON5Plbh/2bVc1EoMcLbpn1eSAsis=,1613609316.0,2587.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1613609316.0,3
EQAfAeWJGZcybS98j1HKAPO1r5AY_8kpRnaxHRLvRYMA1l25,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,p8uUMf7SiH5qf6AgdlgNmXT4gPSbgV9Y9J279cCma7Q=,1613609316.0,16745.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1613609316.0,3
EQC82N82nOVNpDbzonhJNvQ5JHx7PGmtBUDoHgmQDProGn37,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,KyaBAqPDffnSiyxzGkl7u/1NpjBQBnytuVSJvf25t+Y=,1609520743.0,3152.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1609520743.0,3
EQAeBUkqXuEFYIFcInMfEhcGFy-lPzCFvsRXfei-2jpM5G84,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,iyl2kuL0lr7mRCsrog8quzmcNoFxRh2o6EPmwXx5GpQ=,1609520743.0,1494.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1609520743.0,3
EQDb7XCaioBqsRReOjgjNCfIXvQIi2AJcmavuOlzXonw6IEQ,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,XAApt1volJBwLHfZMzcRLOs5e/vENsMr8hgKov/vpf4=,1609520743.0,8030.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1609520743.0,3
EQBAAyxJ8VPYLGtiYt8w_sb9UPaXPqsi1kpFNNwoUSQPSz6d,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,oVJf2xBfVDI2K7/bTrbNOIFzOTEvFS4tuG0EVTYdrLk=,1607765317.0,2721.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1607765317.0,3
EQAVquaiqogu-HWgcBca3RH-RrthuMkPtBnUROREE44_YPLa,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,N2OedbzBVLp0rugLpZPjgqFxc7hRL0atzCVSj2KZO9A=,1607765317.0,3971.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1607765317.0,3
EQApvXyWg8DUhvLwuLn2Vr9rmBa_7-HDUCAFvcUbh7ukRCqK,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,JuK9KshfatJg91v13ninM9XRoeGefhOpRfPku2GNrKE=,1607765317.0,5958.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1607765317.0,3
EQDSgZri1vB-_Iho3chF7hadERJr96FiC7gFyFW1EltVPzwk,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,Pg9d0OQltMRMk0HlJh4j2ezGhdI+h8JLVeC9Jlv3Zbo=,1605009663.0,7976.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1605009663.0,3
EQA5z8r9co8W44VhzKc30WKYWxUoTWWY9vsPfOtlltUNDu1E,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,iPO35lNvnFJffw++mKIa+0f3SCk2Jx6Vj3LkhWN6yhc=,1605009663.0,21997.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1605009663.0,3
EQADCPN_PorOtCK-aHqnNpaCBmR_HafuVuiL3pNn8gBo0tcA,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,ow78J2AEwnCqUm1QEyo0c1bulElB/dk3B/A6X5uPPBg=,1605009663.0,10914.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1605009663.0,3
EQD1ZHrITZshb9aavZiquxPkAI0aeSbQSStWAwmXa3Ay8eqQ,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,MDK+CC1wT+iex/0gKR/mMV5nPKN3+zQCSvjVJ1WWln8=,1600340156.0,11168.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1600340156.0,3
EQA6uRXgJH_BRXjBCPuq3YHWSWoiGxEzBLM0zyOorunuTvki,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,4hxt+x345CwLAfGOmxJ5PjJavyOZ5rPK38vHccb2tZs=,1600340156.0,14110.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1600340156.0,3
EQAQrrWet40Cs868CYa9AIQWYoS4R3yddcYi9rW6pz6geTJH,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,2ZlEqqxFT4sexBfIZCrWhewfeOGbKeVq+Mn9ZXsUxpg=,1600340156.0,6286.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1600340156.0,3
EQAH7fJX4-UnyJZmej1A4H_TSJluHA2EXjBtXlcukM4QPazA,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,5OIv4u0+cXDN/yxY0SGt13cBY5jsALsS563ZFMdyqlQ=,1592139038.0,1403.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1592139038.0,3
EQChlVPOlPPXScm1_wDVG_EPS8-qy3sZLzKDgjV7-XKXTA7C,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,srR0YJnroEYD0fY8gTsq6InLYDrbQoHUL2oGY8IAcfQ=,1592139038.0,618.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1592139038.0,3
EQBmbyxo2bLnfcrYS_4NK6p8wrtRZX7FWUxO8qNXN5HxOfGz,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,6TAq3oPhL8GXrA1GBxog8mifU0nW1tn8B3bdb69BAYs=,1592139038.0,14701.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1592139038.0,3
EQDag9AHXit5sivcWAQZwS_sZDCtuUhwjBs_pvvdUR54Jnnu,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,tF30UdGDXDCLrywMnEgb2nYk50b5cxmmNhw88YI6etk=,1581670665.0,533.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1581670665.0,3
EQBmbqSYe9mfbDYHaDgYKVCkKl4mrhdoUm-va3bQQD8oI7Ik,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,BxVxGgXt1zXe3xq/jg4NFNd4I8T/NZdwkbczv/+1d8M=,1581670665.0,638.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1581670665.0,3
EQBtbm0X6uOmBMB1esSohGxbnbwy46JED425jEfuIOlcR3fJ,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,6cdRlpu5A/nBB9wQfKws+mbWs+CtbSl+OMrxOCJa4Fc=,1581670665.0,228.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1581670665.0,3
EQBj-hcUkWgFElDeUrg5h4sIE358KcWSFz1zuFwMwgBC7zDF,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,kns4h9PyKkjcEBp5oaTzfZIM/V0HXaiZZOuUh8VC5mA=,1578636359.0,5191.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1578636359.0,3
EQBWqtjGkSZD8rkFZF12JAkKhlHqscP1K9BsrEPqfo9ZmeFo,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,SNPLb3eTFiLXuoyduEzxYaNWiMHGVNUpV1wfzdHB/0Q=,1578636359.0,3951.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1578636359.0,3
EQCZ7_sltEPKkzZU7Ts4eK3rumCCY5umNo54tr12qjSs_8VY,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,KlFxOzzIM1b3EMvK8hYpvu0JPE/YloioD6RecHLf7fM=,1578636359.0,855.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1578636359.0,3
EQDoNAc5D0xbO-ivqUluIFuf3pRsEQflAPlYWIuTwHCjzz7k,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,cgEXboRnmqWeML18YklXYgAhGRy+mH2M8nQ/cVPGljk=,157119907.0,908.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_157119907.0,3
EQCMo02P4TU3A6HIqc_r8GVrocjakUpUmzrSMSi_jRt46ePN,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,ypkLl6cX07lf0zahTShUV/9T6zG0qLx/HMcR8EBppk4=,157119907.0,3632.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_157119907.0,3
EQAYgUmLE2dLHERyP8bxYk5rSaNnS-KXpBgSEDS0XWpKm4eB,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,hM47sIBqYtmgkcH75IUsJo513e6YpEWRoVXlwxA8R8w=,157119907.0,891.8386754,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_157119907.0,3
EQBuHHfDSTzr0svINZZCz4eCpcSYiIX4-mRHSfKFod2RVHIi,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,LMHlDVDS9xlmFR+HnjN+KgeTQa4H0ezWLhS/WKlqiMk=,1564629094.0,13614.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1564629094.0,3
EQCESKPPuH5cq_ibnfvMJtTRkJscykuGne_UOsDalgP3sQzp,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,g2AUIrJwpCE39tMI9hRDuPNM7yJb1UFwXEphDVTy1RM=,1564629094.0,25753.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1564629094.0,3
EQDNCW6jiAOheXp40ofOxR5FTDlq2cdums1uJBu63j2LfgJj,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,2DUgrYvOfhuWRbhSJwI6wLlNPcDtDaVab7VX3RoQ80o=,1564629094.0,12105.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1564629094.0,3
EQAfIUDyVdZnhurGbAWlgwEgCAXQr0mUUPD7iYoo9cRgRNRB,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,nM3ojzpiw0tOGHlcoFCcsQIcfxA7LapAQWdGxlVsL5E=,1551256086.0,3095.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1551256086.0,3
EQA9tyDK-ol2SipEfFefS2f-BJ-5B7yWePyty7X1g0wUtGEY,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,48nX1FPuYhKnkCr4tYfu9BdXGw/6hhwsmNwibuhW3bQ=,1551256086.0,989.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1551256086.0,3
EQDkmqPlfXAQEPkP2MTwuwi0Ew-6RWHjn3YnVRa3EmkpFede,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,wryzx/b4/3cfUZ7RaO5eoPhih4ypXxGi6VkvJyTCzjk=,1551256086.0,17555.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1551256086.0,3
EQDNeSPrScUic_RWl8HasNWiaD5Yxerv3-d5YwlxAWgFtZDK,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,oU2XwGD6+DoqjSUbldH+ZdEZnDN+t4Cz6xBR9MBjhVM=,1548870790.0,12288.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1548870790.0,3
EQDEU5AQ2E_LV3zYKo6iGuoskSB3vwa7lDRH_d1pGh9l7nLW,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,m1pPcq1CyLiMjjawsEsQ5aeTyL/WQI5wQJHoLOtssdM=,1548870790.0,4086.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1548870790.0,3
EQCaKEBl-WGck6GJAE10LaW9x32OP9-enpdQsrQhTOx57cLT,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,cVwU7tUIeHQMj6c972KAbnYS9Iy/T899I74QkPJRSqk=,1548870790.0,1835.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1548870790.0,3
EQD2NEvrk8M41U3trlz-q6t7_7QLch2tPK2pyodrezXCxOwU,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,/EAdZqEg+fpRdD6JkoxD0w389PhcsqXOzvu/mSCbrAE=,1537758730.0,9220.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1537758730.0,3
EQBVSiHkLHZRtrU1TVtwpRLe0Dx1fsksS75pGBshDA5_PAbE,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,MT4LEcGh1kOrkJ0lwNBWR5zi5RXyV4GNKxXoRu0Kzf8=,1537758730.0,2505.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1537758730.0,3
EQBLJX52jgDCUkFrTiR2RYl16BAoAk_WHy4YLU6RZzMeUCtN,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,TM4Wr1ISzHQ3clr3sL+txZTf5ZQLMoGpMmt7uyYQmDA=,1537758730.0,6930.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1537758730.0,3
EQCqlTKfd1_7_TRm8HQh7DlckLzgk_L_7eVqGlp4s6E3BR0x,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,5cBVHqSQN1VUlc9oYvVjEuWMK7SuQcVzcMXL99kp0HY=,1527798648.0,13494.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1527798648.0,3
EQB89cnBKUsFUO6aZGqHsiPCM4YXl_vgJs3dl5geeViKxCQk,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,Hcve6LhOxzHrKQvJ+jTOfkjlbSupXCBGSEzxgRUW1Jo=,1527798648.0,1775.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1527798648.0,3
EQC1xxEryM-PIcn94HzGxGHEkkkdpCHe2FVnGGBxxsQd61E1,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,S8DNsVq+Alh49U20oeWnBp+PU47amg/TnvU+7KqNRes=,1527798648.0,2389.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1527798648.0,3
EQA5_suTVvua01D8-I88MZCaj9FdKRyxYTIkyrQS8c9BV1jt,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,2PexEuJ5x/wa1MeQZgyMeSr5scHMTZOL3C/KKhth7YQ=,1520978506.0,6147.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1520978506.0,3
EQDpHHwuszLpOo2yMAwKg3a457ezfc1g-CMsq3p8W3jWBj6R,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,nNG08+IV6NTpqSl87JPSEo63BvGJa0MgAxUwpcjLEU0=,1520978506.0,8701.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1520978506.0,3
EQB24ndSJaX9xLoMSZ9Ci_eMjqy4mWCD0B1Qb6Ews1AtS00-,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,XlkRA0Fnd6oecQxpTn77WzC1sAIy/Q6ecZTcTNHM7qs=,1520978506.0,10652.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1520978506.0,3
EQA90JysviSNLZwJVmfJGzuFR-gMwzmhwJmSkH6rtTHEabxy,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,WPKg3HPqj0ro8JrppO+agJ9an/kIPdLy8+wmNQOEpcE=,1510986730.0,5256.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1510986730.0,3
EQBjzfCqeNBEDoeHLLBi2poqYZ2xdi_WSSaE4Ijiyhb5sNPx,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,n8lXdlETUUTXw1RFb8RA5zEZ4DAVPP8xiEH8Mv/ffgU=,1510986730.0,31932.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1510986730.0,3
EQAfkOcQ4eix6n-6Joz2k3EXkT1AluaeDXKobNN_ubkem0Yw,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,vY3DVNCFkjwIN9US8KRSu1/YBJ2NKpbKbatRpb9zCSc=,1510986730.0,5630.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1510986730.0,3
EQAoGMM_lTTXXk7PfIorJuUGRiZttaD2sBg3QRWnhrFP9b8x,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,1o64M2E/xwzYIvE+Eu9SA+I0/7aw8Huggn2iMaJkyww=,1503640187.0,23656.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1503640187.0,3
EQB98ofrsBvT8yRNsHn6mse7FOxij-BIPxNb2qA_YJ2HU7_q,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,2MisbH2NEOLT6DA5OyQ8NAmwbLaMRspy8LIKPtYz1r4=,1503640187.0,3317.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1503640187.0,3
EQAGlu5VONNUZKhUzjZ_93NToYaelwkKrMKIg0MzXyP1t2-N,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,7VOuwa6LaZAZqLG8yftpqiFJqgCSCDRurumF3PZXiMI=,1503640187.0,1603.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1503640187.0,3
EQB6So1pxFzM19ZrTzpSc9_20DUP_PG1TeKMo97lKSWMQlbB,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,ouVJCV822IWwkZTeKhkfH/e48HQIC1a7RuE/bSGLbSc=,1502854626.0,943.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1502854626.0,3
EQAeVFFCJmeJnK1C1xzUHYo5KLu2MyHJony7h-rcdbjdDetn,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,2OWi+PjYEqw8g9ANz39dZYluwwF1vgjOjhmHl1foTvw=,1502854626.0,924.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1502854626.0,3
EQBQPpMJx0hA12P9g4TpHmuQIKfihBEdYvZwhB00_iPo1B2Q,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,iXnfddN0H9BosnS+c+QhfVBH7uFLOfRDcQqUSBOdIJs=,1502854626.0,2043.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1502854626.0,3
EQBIBHLNRc4zck5L803OiP6ZGQNg24x3XKquC6woHkXFlYgO,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,ppe7Kgfs6WW31mhX4wBu8PzZrRXRwTDLRZ+zNwx7OrI=,149884795.0,2594.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_149884795.0,3
EQCbaMTqsNLe98oxQ7Cgm7m4uekCFIGrKsPvQ1zsDmOgg2ae,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,t/2i/LQwPVoc26jIriv6QoDpCXH/qkr9mnofWrNLA8c=,149884795.0,1301.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_149884795.0,3
EQDlTOVUt9Zh__j1t7FOlqCZ2xvkk8uNwDHj-_YtJoJSD5LS,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,Co4/qcrHu9URfgD/clQiOVwIJai9I3d6iaHAcsR6KB4=,149884795.0,22079.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_149884795.0,3
EQB2c4wOOPKTVZVl3utcz_EABz1-1ylXX8_ooCYy-hHVf3RK,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,ZocPUwCTA83CjEbGujY1V4hU69P7A8kvaTwj/Sd6VOU=,1497883835.0,922.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1497883835.0,3
EQDYF5KIrnYch71ZlKf_T9vy-deQfBY7hOzMJx02HzoZgC7W,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,PZZKuylA2P0v0dPXNt6b4gPneElpYGH+RySxsHwWmOU=,1497883835.0,3946.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1497883835.0,3
EQAfILyUe6whqxR58N_AcQYV5rLpUWCFqd9Up2FvCnLFp2Pc,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,8xL3HbD1/V4iZja9IBqZiFWB7tzQydkfh5RLSuOsMu4=,1497883835.0,5324.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1497883835.0,3
EQDWH-LxiJ_UvM48gpi5XPKXMrtReNbh649pU52LCgZWyWo_,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,BNZz0Ims3E+RjcTfIFu+c6/fElfRU88P7BsZGmyAGTE=,148782540.0,1907.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_148782540.0,3
EQAyGiyug2EnZ6ZpiA65YTxyGdjKSjYjbxwqnm25_ztAjMMp,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,4uvqBKQKeBiek14c9k6kHvxl4kKuEAGjoR3/Jbdq6uY=,148782540.0,4070.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_148782540.0,3
EQDHS8Vu_kn25EUtR9_OXqowbpuqzML3hXHUTUZy1pDZUtxx,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,6sHnudee1kgjOHPB7S1bJURl3qYAmeZe7+9xyfUZTDM=,148782540.0,9964.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_148782540.0,3
EQC-_RnIneFcDvFf2Ww8zNbTTwebRrkFl2-4GIW7MTcb1kJr,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,kOlKV/H+vmXvV8yrkLr5YmwkZ+lfXnKhuNqn1gGqu8s=,1486732340.0,1239.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1486732340.0,3
EQAMxqPryesEP3b9d3b8Ojgz9Q4iNSPzavoYJfsoBG3ztnlU,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc,HqkH6IOnDD7se8xCM6OPjBG+huIkgEg05LyTTBaG434=,1486732340.0,946.0,Nobitex,EQBdWoMOSCFHkfSrU1KQDGJNO_88Xv1jAZaxgBWOt4mZD1Rc_1486732340.0,3
